,2021-12-30,一图掌握2022中国经济、楼市、股市走势，机会在哪,Wind
1251,2019-01-23,"机械设备行业:油价持续反弹,关注油服板块投资机会",中证网
1252,2019-01-22,"机械设备行业点评报告:起重机、推土机、装载机、压路机同比均实现高增长,2019Q1前景向好",东吴证券
1253,2019-01-22,"机械设备行业周报:光伏标杆电价讨论进行中,看好光伏设备板块",国海证券
1254,2019-01-22,"机械设备行业:浙江鼎力全年利润持续高增长,关注优质标的业绩兑现",东北证券
1255,2019-01-21,机械设备行业:19年以高温机器人代表的特种机器人加速落地,正点财经
1256,2019-01-21,"2019年机械行业周报1月第4期:动力电池产能投资或持续落地,opec减产成效初显",证券之星
1257,2019-01-20,机械制造：看好优质龙头企业 荐10股,广发证券
1258,2019-01-18,券商评级:三大股指全线上扬 九股迎掘金良机,证券之星
1259,2019-01-18,"恒立液压:行业低谷逆势研发投入,打造国内液压件龙头",申万宏源
1260,2019-01-15,中泰证券：2019年挖掘机销量有望再创历史新高,Wind
1261,2019-01-10,"机械设备行业周报2019年1月第2期:持续关注轨交设备与工程机械,精选板块内优质个股",长城证券
1262,2019-01-08,2019年机构注意力转向何方，百只个股被扎堆看好或存“升”机,证券日报
1263,2019-01-07,机械设备行业:详拆光伏电池片工艺当中的PECVD设备,正点财经
1264,2019-01-07,"机械行业2019年周报1月第2期:2019年铁路投资趋势向上,OPEC减产执行或促进油价复苏",证券之星
1265,2019-01-03,"机械行业2019年度策略:困境突围,但现曦光",正点财经
1266,2019-01-03,国金策略：蓄势待发 元旦行情≠春季躁动行情(十金股),金融界
1267,2019-01-03,机械设备行业:看好新能源设备和轨交设备,东吴证券
1268,2019-01-02,机械设备行业周报:多重需求驱动2019工程机械行业平稳增长,正点财经
1269,2019-01-02,"机械设备行业:经济向左政策向右,关注低估值工程机械板块",东北证券
1270,2018-12-27,今日资金抢入六只强势股一览（2018年12月27日）,中财网
1271,2018-12-27,券商首次关注3股并给予买入评级（12月27日）,Wind
1272,2018-12-27,国金晨讯精选：年度策略（半导体、固收债券市场），沪伦通，手机潜望式摄像头，恒立液压,国金证券研究所
1273,2018-12-27,"机械行业周报:为有源头活水来,轨交、工程机械有望受益",证券之星
1274,2018-12-27,"机械设备行业2019年投资策略:把握高景气与逆周期两条主线,精选行业优质个股",长城证券
1275,2018-12-27,"恒立液压:液压件国产化龙头,泵阀业务驱动增长",国金证券
1276,2018-12-26,券商首次关注5股并给予买入评级（12月26日）,Wind
1277,2018-12-26,41股获券商买入评级 王府井目标涨幅达60.70%,Wind
1278,2018-12-25,机械设备行业周报:看好光伏电池设备、牙科CBCT等细分领域景气度,国海证券
1279,2018-12-24,"机械设备行业:中央经济工作会议定调“逆周期调节”,轨交装备、工程机械有望受益",正点财经
1280,2018-12-24,"2018年机械行业周报12月第4期:11月煤企固定资产投资维持快速增长,锂电设备需求或大幅提升",正点财经
1281,2018-12-24,"恒立液压:三季报业绩再超市场预期,液压泵阀进口替代加速",正点财经
1282,2018-12-24,"机械行业深度报告:全球高端液压件紧缺,国产液压龙头崛起面临历史机遇",正点财经
1283,2018-12-20,集中资金发展主业 恒立液压向控股股东转让孙公司73%股权,证券日报
1284,2018-12-19,"机械设备行业:看好长川科技收购STI,持续关注锂电及轨交板块",东北证券
1285,2018-12-18,恒立液压：中大挖泵阀放量超预期 盈利能力望持续提升,中金公司
1286,2018-12-16,机械制造：锂电设备或进入新一轮扩产周期 荐7股,和讯
1287,2018-12-15,机械制造：甘肃省力争到2020年铁路营运里程达到7200公里,川财证券
1288,2018-12-14,机械设备行业周报:专用设备制造业利润增速维持在相对高位,中证网
1289,2018-12-13,机械设备行业:稳增长的逻辑下寻找投资机会,正点财经
1290,2018-12-11,机械制造：国内挖掘机销量增速回落 荐4股,上海证券
1291,2018-12-10,机械制造：OPEC+减产改善油服预期 荐5股,中银国际
1292,2018-12-10,机械制造：销量增速放缓 荐6股,广发证券
1293,2018-12-10,"机械设备行业:轨交投资维持高位,持续推荐“黑五”数据亮眼的龙头科沃斯",东北证券
1294,2018-12-09,周观点：从受益稳增长角度寻找“超额收益”【华泰机械章诚团队】,华泰机械
1295,2018-12-05,机械制造：走出去恰逢当时,广发证券
1296,2018-12-04,"机械工业:Bauma工程机械展刷新纪录,集中动力动车组首次招标",中证网
1297,2018-12-04,【恒立液压（601100）】工匠精神铸造液压之王，自主可控典范,中信证券研究
1298,2018-12-02,机械制造：油服已具备较强安全边际 荐10股,东吴证券
1299,2018-11-27,恒立液压：受益子公司产品放量 业绩略超预期,中证网
1300,2018-11-26,机械制造：关注油价回调与钢价下行预期对中游毛利率的提升作用 荐5股,申万宏源
1301,2018-11-25,机械制造：轨交行业投资维持高位 荐8股,东北证券
1302,2018-11-21,"机械高频数据周报:基建投资增速回升,重点关注超跌龙头",申万宏源
1303,2018-11-20,"2018年机械行业周报11月第3期:光博会助力激光行业加速发展,10月工业机器人下滑幅度收窄",证券之星
1304,2018-11-19,22股获券商买入评级：太阳纸业目标涨幅达77.25%,Wind
1305,2018-11-19,"机械行业周报:行业估值趋向低点,建议关注估值合理的优质成长股",平安证券
1306,2018-11-19,机械设备行业:轨交、新能源设备迎景气拐点,东吴证券
1307,2018-11-16,"恒立液压深度报告:国内高端液压龙头,泵阀高成长性助力穿越周期",正点财经
1308,2018-11-12,"2018年机械行业周报11月第2期:10月动力电池装机量同比增103%,国内页岩气开采力度持续提高",证券之星
1309,2018-11-09,"机械设备行业点评报告:10月挖掘机同比+45%,全年累计销量创历史新高",东吴证券
1310,2018-11-08,"工程机械行业:10月挖掘机增速超预期,三重驱动四季度旺季持续",证券之星
1311,2018-11-07,机械制造：继续推荐油服 荐9股,中信建投
1312,2018-11-07,机械行业：低基数放大同比增速绝对值创历史新高,申万宏源
1313,2018-11-07,机械行业:10月份我国挖机销量同比增长44.9%,平安证券
1314,2018-11-05,机械制造：持续推荐细分领域龙头 荐5股,申万宏源
1315,2018-11-05,"机械行业基金三季报持仓分析:Q3机械持仓略有回升,持有结构高度集中",安信证券
1316,2018-11-02,东北证券：恒立液压买入评级,东北证券
1317,2018-11-02,恒立液压股价大涨5.02%,中金在线
1318,2018-11-02,"恒立液压:业绩持续超预期,泵阀产品贡献业绩大增(1)",证券之星
1319,2018-10-30,恒立液压：三季度业绩超预期，泵阀产能释放叠加规模效应推动盈利能力持续提升【天风机械】,高端装备新视角
1320,2018-10-30,恒立液压：收入增长符合预期 国产液压件龙头地位巩固,平安证券
1321,2018-10-29,恒立液压：前三季度净利润同比增160.38%,Wind
1322,2018-10-29,QFII三季度增持股（10月29日）,巨丰财经
1323,2018-10-28,机械制造：继续防守反击 关注半导体和三季报业绩较好标的,川财证券
1324,2018-10-28,机械制造：压裂设备需求强劲 荐5股,中泰证券
1325,2018-10-25,"机械高频数据周报:关注超跌优质标的,持续推荐细分领域龙头",申万宏源
1326,2018-10-22,"2018年机械行业周报10月第3期:能源装备景气有望继续改善,9月工业机器人产量首次下降",证券之星
1327,2018-10-18,跌停板解密：市场较弱百只跌停股再现！（10月18日）,Wind
1328,2018-10-16,[看好评级]机械行业高频数据周报：三季报业绩预告分化 关注高成长性细分龙头,中财网
1329,2018-10-15,机械设备行业周报：防守反击为主 适当关注超跌和三季报业绩较好标的,中财网
1330,2018-10-15,[增持评级]机械设备行业周报：油服：回调创加仓机会!加大煤机龙头推荐!持续看好工程机械、半导体设备龙头!,中财网
1331,2018-10-15,[推荐评级]机械行业周报：9月动力电池装机量同比增66% Q3煤机行业产值或创新高,中财网
1332,2018-10-15,"机械设备行业:9月挖掘机同比28%,前三季度累计销量创历史新高,全年销量或超20万台",东吴证券
1333,2018-10-12,挖掘机行业：增速钝化但绝对值高 预计Q4高销量确定性强,申万宏源
1334,2018-10-08,机械设备行业：油服 板块性大机会！力推工程机械、半导体设备龙头,中证网
1335,2018-09-27,机械行业周报：布局油服能源及半导体设备 自下而上精选优质个股,中证网
1336,2018-09-26,机械制造：持续看好细分领域龙头 荐5股,申万宏源
1337,2018-09-24,机械制造：煤机龙头利润弹性有望逐步显现 荐10股,和讯
1338,2018-09-24,机械制造：仓位仍防御性配置 荐13股,川财证券
1339,2018-09-21,9月21日有68家公司获重要股东增减持 华凯创意已被连续减持37次 减持股份,Wind
1340,2018-09-20,机械行业:中报业绩持续增长 周期复苏表现亮眼 成长板块景气度持续,中证网
1341,2018-09-19,A股共发生53宗大宗交易成交49.4亿元（9月19日）,Wind
1342,2018-09-19,恒立液压今日大宗交易成交198.33万股，成交价20.49元折价6.01%,Wind资讯
1343,2018-09-18,"机械高频数据周报:油服行业景气度高,细分领域龙头表现亮眼",申万宏源
1344,2018-09-16,机械制造：继续推荐油服能源装备 荐8股,安信证券
1345,2018-09-13,资金抢筹！政策+市场双驱动，天然气成最强风口,Wind
1346,2018-09-12,"机械设备行业:天然气稳定发展意见出台,强化油气板块确定性",东北证券
1347,2018-09-12,"2018年机械行业周报9月第2期:各地智能制造持续推进,油气装备迎来中长期发展机遇",证券之星
1348,2018-09-12,"2018年8月挖掘机销量动态点评:国产优势企业挖掘机销量高增长,关注宏观经济政策变化",上海证券
1349,2018-09-12,"机械设备行业周报2018年9月第一期:油服设备行业加速回暖,半导体设备景气周期延续",长城证券
1350,2018-09-10,机械制造：8月挖机数据基本符合预期 荐5股,申万宏源
1351,2018-09-09,机械制造：锂电设备进入招标旺季 荐8股,东吴证券
1352,2018-09-09,电气设备：迎市场与政策双重拐点 荐14股,广发证券
1353,2018-09-09,机械制造：继续防御性配置 荐13股,川财证券
1354,2018-09-09,机械制造：关注业绩和现金流较好标的 荐8股,川财证券
1355,2018-09-04,机械制造：成长板块景气度持续 荐6股,中银国际
1356,2018-09-03,机械制造：自下而上关注优质公司 荐5股,申万宏源
1357,2018-09-03,"工程机械行业点评:销量景气度延续,融资政策双加持将拉动基建投资",浙商证券
1358,2018-09-02,机械制造：激光产业持续受到资金亲睐 荐10股,和讯
1359,2018-09-02,机械制造：持续力推油服板块 荐5股,中泰证券
1360,2018-08-28,[买入评级]机械设备行业跟踪分析报告：从中报看油气装备行业复苏,中财网
1361,2018-08-28,[增持评级]机械设备行业周报：油服：板块性大机会!国家能源安全+业绩拐点初显! 工程机械龙头：中报业绩靓丽 持续力推!,中财网
1362,2018-08-28,[推荐评级]机械行业周报：国内大功率激光装备需求旺盛 重庆设500亿半导体产业基金,中财网
1363,2018-08-28,[推荐评级]机械行业周报：二季度行业盈利继续提升 推荐锂电、铁路和油气装备,中财网
1364,2018-08-28,[看好评级]机械高频数据周报：重点公司中报频超预期 持续推荐细分领域龙头,中财网
1365,2018-08-28,金股预测早间版：8股有望开启估值修复,巨丰财经
1366,2018-08-28,机械行业周报：1H18机械板块业绩增长36% 关注业绩高增长个股,中财网
1367,2018-08-27,机械制造：下半年海洋油服行业景气度有望进一步提升 荐9股,中信建投
1368,2018-08-27,[强于大市评级]机械设备行业研究周报：为什么我们调高工程机械几大龙头盈利预测,中财网
1369,2018-08-27,[增持评级]机械设备行业点评报告：起重机、推土机、装载机销量同比上涨环比下滑 看好起重机泵车需求增长,中财网
